wine_id,vintage_id,full_name,wine_name,winery_name,vintage_year,rating,ratings_count,wine_type,region,country,is_natural,vivino_url,scraped_at
6844921,,TerraNoble Reserva Especial Carménère,Reserva Especial Carménère,TerraNoble,,3.9,341,Red,Aconcagua Valley,Chile,FALSE,https://www.vivino.com/reserva-especial-carmenere/w/6844921,2026-02-26T12:14:34.782Z
2801506,,Lindeman's Regional Series Chardonnay,Regional Series Chardonnay,Lindeman's,,3.3,666,White,Adelaide Hills,Australia,FALSE,https://www.vivino.com/regional-series-chardonnay/w/2801506,2026-02-26T12:14:32.449Z
1744558,,Alta Vista Alto Agrelo Grande Reserve Malbec,Alto Agrelo Grande Reserve Malbec,Alta Vista,,3.6,154,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/alto-agrelo-grande-reserve-malbec/w/1744558,2026-02-26T12:14:36.464Z
2435902,,Bodega Norton Lote Agrelo Malbec,Lote Agrelo Malbec,Bodega Norton,,4,2088,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/lote-agrelo-malbec/w/2435902,2026-02-26T12:14:33.221Z
5074467,,Catena Appellation Agrelo Cabernet Sauvignon,Appellation Agrelo Cabernet Sauvignon,Catena,,3.9,3850,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/appellation-agrelo-cabernet-sauvignon/w/5074467,2026-02-26T12:14:26.630Z
4689706,,Catena Appellation Agrelo Malbec,Appellation Agrelo Malbec,Catena,,4.2,1273,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/appellation-agrelo-malbec/w/4689706,2026-02-26T12:14:26.827Z
86724,,Crios Cabernet Sauvignon,Cabernet Sauvignon,Crios,,3.5,6437,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/cabernet-sauvignon/w/86724,2026-02-26T12:14:40.109Z
12371047,,Crios Sustentia Malbec,Sustentia Malbec,Crios,,3.8,181,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/sustentia-malbec/w/12371047,2026-02-26T12:14:40.353Z
11508561,,Crios Sustentia Cabernet Sauvignon,Sustentia Cabernet Sauvignon,Crios,,3.8,72,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/sustentia-cabernet-sauvignon/w/11508561,2026-02-26T12:14:40.446Z
1248801,,Susana Balbo Signature Brioso,Signature Brioso,Susana Balbo,,4.2,20905,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/signature-brioso/w/1248801,2026-02-26T12:14:39.015Z
1724358,,Susana Balbo Nosotros Single Vineyard Nómade,Nosotros Single Vineyard Nómade,Susana Balbo,,4.6,11711,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/nosotros-single-vineyard-nomade-agrelo/w/1724358,2026-02-26T12:14:39.037Z
6870519,,Susana Balbo Brioso Single Vineyard,Brioso Single Vineyard,Susana Balbo,,4.1,350,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/brioso-single-vineyard/w/6870519,2026-02-26T12:14:39.715Z
80081,,Séptima Cabernet Sauvignon,Cabernet Sauvignon,Séptima,,3.4,4796,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/cabernet-sauvignon/w/80081,2026-02-26T12:14:37.066Z
80079,,Séptima Syrah,Syrah,Séptima,,3.4,1206,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/syrah/w/80079,2026-02-26T12:14:37.273Z
7240647,,Séptima Tierra 1050 MSNM Malbec,Tierra 1050 MSNM Malbec,Séptima,,4,869,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/tierra-1050-msnm-malbec/w/7240647,2026-02-26T12:14:37.536Z
1127148,,Séptima Tempranillo,Tempranillo,Séptima,,3.4,761,Red,Agrelo,Argentina,FALSE,https://www.vivino.com/tempranillo/w/1127148,2026-02-26T12:14:37.611Z
4486054,,Séptima Obra Tardio Gewürztraminer,Obra Tardio Gewürztraminer,Séptima,,3.8,368,Dessert,Agrelo,Argentina,FALSE,https://www.vivino.com/obra-tardio-gewurztraminer-agrelo/w/4486054,2026-02-26T12:14:38.054Z
2166293,,Séptima Extra Brut,Extra Brut,Séptima,,3.3,122,Sparkling,Agrelo,Argentina,FALSE,https://www.vivino.com/extra-brut/w/2166293,2026-02-26T12:14:38.656Z
5323683,,Bott-Geyl Les Éléments Riesling,Les Éléments Riesling,Bott-Geyl,,3.8,2399,White,Alsace,France,FALSE,https://www.vivino.com/les-elements-riesling/w/5323683,2026-02-26T11:13:24.878Z
82837,,Bott-Geyl Points Cardinaux Métiss,Points Cardinaux Métiss,Bott-Geyl,,3.9,2384,White,Alsace,France,FALSE,https://www.vivino.com/points-cardinaux-metiss/w/82837,2026-02-26T11:13:24.907Z
82838,,Bott-Geyl Pinot Gris Les Èléments,Pinot Gris Les Èléments,Bott-Geyl,,3.7,1871,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-les-elements/w/82838,2026-02-26T11:13:24.922Z
1184557,,Bott-Geyl Gewürztraminer Les Èléments,Gewürztraminer Les Èléments,Bott-Geyl,,3.9,1594,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-les-elements/w/1184557,2026-02-26T11:13:24.962Z
1156355,,Bott-Geyl Métiss,Métiss,Bott-Geyl,,3.8,1530,White,Alsace,France,FALSE,https://www.vivino.com/metiss-alsace/w/1156355,2026-02-26T11:13:24.980Z
82844,,Bott-Geyl Riesling Grafenreben Lieu-Dit,Riesling Grafenreben Lieu-Dit,Bott-Geyl,,4.1,820,White,Alsace,France,FALSE,https://www.vivino.com/riesling-grafenreben-lieu-dit/w/82844,2026-02-26T11:13:24.997Z
2601983,,Bott-Geyl Riesling Jules Geyl,Riesling Jules Geyl,Bott-Geyl,,3.7,764,White,Alsace,France,FALSE,https://www.vivino.com/riesling-jules-geyl/w/2601983,2026-02-26T11:13:25.015Z
1168326,,Bott-Geyl Muscat Les Eléments,Muscat Les Eléments,Bott-Geyl,,3.7,483,White,Alsace,France,FALSE,https://www.vivino.com/muscat-les-elements/w/1168326,2026-02-26T11:13:25.041Z
1588898,,Bott-Geyl Pinot Noir Galets Oligocène,Pinot Noir Galets Oligocène,Bott-Geyl,,3.7,435,Red,Alsace,France,FALSE,https://www.vivino.com/pinot-noir-galets-oligocene/w/1588898,2026-02-26T11:13:25.054Z
4148448,,Bott-Geyl Gewürztraminer Jules Geyl,Gewürztraminer Jules Geyl,Bott-Geyl,,3.9,384,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-jules-geyl/w/4148448,2026-02-26T11:13:25.083Z
2388569,,Bott-Geyl Pinot Blanc Jules Geyl,Pinot Blanc Jules Geyl,Bott-Geyl,,3.8,204,White,Alsace,France,FALSE,https://www.vivino.com/pinot-blanc-jules-geyl/w/2388569,2026-02-26T11:13:25.105Z
1505025,,Bott-Geyl Lieu-Dit Riesling Burgreben,Lieu-Dit Riesling Burgreben,Bott-Geyl,,4,179,White,Alsace,France,FALSE,https://www.vivino.com/lieu-dit-riesling-burgreben/w/1505025,2026-02-26T11:13:25.119Z
2955266,,Bott-Geyl Pinot Noir Jules Geyl,Pinot Noir Jules Geyl,Bott-Geyl,,3.6,102,Red,Alsace,France,FALSE,https://www.vivino.com/pinot-noir-jules-geyl/w/2955266,2026-02-26T11:13:25.134Z
11397002,,Bott-Geyl Riesling Grafenreben Cru d'Alsace,Riesling Grafenreben Cru d'Alsace,Bott-Geyl,,4.1,99,White,Alsace,France,FALSE,https://www.vivino.com/riesling-grafenreben-cru-d-alsace-alsace/w/11397002,2026-02-26T11:13:25.148Z
4914931,,Bott-Geyl Rosé d'Alsace Jules Geyl,Rosé d'Alsace Jules Geyl,Bott-Geyl,,4,80,Rosé,Alsace,France,FALSE,https://www.vivino.com/rose-d-alsace-jules-geyl/w/4914931,2026-02-26T11:13:25.181Z
10053604,,Bott-Geyl Riesling,Riesling,Bott-Geyl,,3.8,69,White,Alsace,France,FALSE,https://www.vivino.com/riesling/w/10053604,2026-02-26T11:13:25.195Z
2293822,,Bott-Geyl Pinot Noir Origines,Pinot Noir Origines,Bott-Geyl,,4,53,Red,Alsace,France,FALSE,https://www.vivino.com/pinot-noir-origines/w/2293822,2026-02-26T11:13:25.208Z
6328761,,Bott-Geyl Pinot d'Alsace Beblenheim,Pinot d'Alsace Beblenheim,Bott-Geyl,,3.9,48,White,Alsace,France,FALSE,https://www.vivino.com/pinot-dalsace-beblenheim/w/6328761,2026-02-26T11:13:25.222Z
5019713,,Bott-Geyl Vieilles Vignes Gewurztraminer Clos des 3 Chemins,Vieilles Vignes Gewurztraminer Clos des 3 Chemins,Bott-Geyl,,4.2,43,White,Alsace,France,FALSE,https://www.vivino.com/vieilles-vignes-gewurztraminer-clos-des-3-chemins/w/5019713,2026-02-26T11:13:25.235Z
9774701,,Bott-Geyl Bottrytis l'Exception Vieilles Vignes Riesling,Bottrytis l'Exception Vieilles Vignes Riesling,Bott-Geyl,,4.5,41,White,Alsace,France,FALSE,https://www.vivino.com/bottrytis-l-exception-vieilles-vignes-riesling/w/9774701,2026-02-26T11:13:25.249Z
6753650,,Bott-Geyl Pinot Gris Jules Geyl,Pinot Gris Jules Geyl,Bott-Geyl,,3.6,36,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-jules-geyl/w/6753650,2026-02-26T11:13:25.262Z
2017942,,Domaine Weinbach Clos des Capucins Riesling Alsace Réserve,Clos des Capucins Riesling Alsace Réserve,Domaine Weinbach,,4.1,2505,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-riesling-alsace-reserve/w/2017942,2026-02-17T09:31:45.454Z
1701263,,Domaine Weinbach Clos des Capucins Pinot Blanc Alsace Réserve,Clos des Capucins Pinot Blanc Alsace Réserve,Domaine Weinbach,,4,1556,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-blanc-alsace-reserve/w/1701263,2026-02-17T09:31:45.571Z
1214265,,Domaine Weinbach Clos des Capucins Cuvée Sainte Catherine Riesling Alsace,Clos des Capucins Cuvée Sainte Catherine Riesling Alsace,Domaine Weinbach,,4.2,1353,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-cuvee-sainte-catherine-riesling-alsace/w/1214265,2026-02-17T09:31:45.628Z
13583,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Cuvée Théo,Clos des Capucins Gewürztraminer Alsace Cuvée Théo,Domaine Weinbach,,4.1,1286,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-cuvee-theo/w/13583,2026-02-17T09:31:45.675Z
6424636,,Domaine Weinbach Clos des Capucins Pinot Gris Alsace,Clos des Capucins Pinot Gris Alsace,Domaine Weinbach,,4.1,1090,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-gris-alsace/w/6424636,2026-02-17T09:31:45.697Z
13580,,Domaine Weinbach Clos des Capucins Cuvée Sainte Catherine Alsace Pinot Gris,Clos des Capucins Cuvée Sainte Catherine Alsace Pinot Gris,Domaine Weinbach,,4.2,1061,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-cuvee-sainte-catherine-alsace-pinot-gris/w/13580,2026-02-17T09:31:45.733Z
1150759,,Domaine Weinbach Clos des Capucins Riesling Alsace Réserve Personnelle,Clos des Capucins Riesling Alsace Réserve Personnelle,Domaine Weinbach,,4,819,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-riesling-alsace-reserve-personnelle/w/1150759,2026-02-17T09:31:45.765Z
1230088,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Cuvée Laurence,Clos des Capucins Gewürztraminer Alsace Cuvée Laurence,Domaine Weinbach,,4.1,752,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-cuvee-laurence/w/1230088,2026-02-17T09:31:45.810Z
8499666,,Domaine Weinbach Les Vignes du Prêcheurs,Les Vignes du Prêcheurs,Domaine Weinbach,,4,756,White,Alsace,France,FALSE,https://www.vivino.com/les-vignes-du-precheurs/w/8499666,2026-02-17T09:31:45.871Z
13571,,Domaine Weinbach Clos des Capucins Sylvaner Alsace Réserve,Clos des Capucins Sylvaner Alsace Réserve,Domaine Weinbach,,3.8,691,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-sylvaner-alsace-reserve/w/13571,2026-02-17T09:31:45.909Z
7087367,,Domaine Weinbach Pinot Blanc,Pinot Blanc,Domaine Weinbach,,4,657,White,Alsace,France,FALSE,https://www.vivino.com/pinot-blanc/w/7087367,2026-02-17T09:31:45.941Z
1578122,,Domaine Weinbach Clos des Capucins Pinot Noir,Clos des Capucins Pinot Noir,Domaine Weinbach,,4,645,Red,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-noir/w/1578122,2026-02-17T09:31:45.971Z
1203126,,Domaine Weinbach Clos des Capucins Pinot Gris Alsace Réserve Particuliére,Clos des Capucins Pinot Gris Alsace Réserve Particuliére,Domaine Weinbach,,4,586,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-gris-alsace-reserve-particuliere/w/1203126,2026-02-17T09:31:46.012Z
8950674,,Domaine Weinbach Gewürztraminer Les Treilles du Loup,Gewürztraminer Les Treilles du Loup,Domaine Weinbach,,4,599,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-les-treilles-du-loup/w/8950674,2026-02-17T09:31:46.047Z
7026035,,Domaine Weinbach Riesling,Riesling,Domaine Weinbach,,4,502,White,Alsace,France,FALSE,https://www.vivino.com/riesling/w/7026035,2026-02-17T09:31:46.078Z
1594597,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Altenbourg,Clos des Capucins Gewürztraminer Alsace Altenbourg,Domaine Weinbach,,4.2,466,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-altenbourg/w/1594597,2026-02-17T09:31:46.160Z
1160980,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Réserve,Clos des Capucins Gewürztraminer Alsace Réserve,Domaine Weinbach,,3.9,444,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-reserve/w/1160980,2026-02-17T09:31:46.201Z
13574,,Domaine Weinbach Muscat Alsace Réserve,Muscat Alsace Réserve,Domaine Weinbach,,3.9,441,White,Alsace,France,FALSE,https://www.vivino.com/muscat-alsace-reserve/w/13574,2026-02-17T09:31:46.238Z
6880163,,Domaine Weinbach Sylvaner,Sylvaner,Domaine Weinbach,,3.8,408,White,Alsace,France,FALSE,https://www.vivino.com/sylvaner/w/6880163,2026-02-17T09:31:46.298Z
6726262,,Domaine Weinbach Gentil du Clos des Capucins,Gentil du Clos des Capucins,Domaine Weinbach,,3.8,361,White,Alsace,France,FALSE,https://www.vivino.com/gentil-du-clos-des-capucins/w/6726262,2026-02-17T09:31:46.323Z
13573,,Domaine Weinbach Pinot Noir Réserve,Pinot Noir Réserve,Domaine Weinbach,,3.8,333,Red,Alsace,France,FALSE,https://www.vivino.com/pinot-noir-reserve/w/13573,2026-02-17T09:31:46.361Z
1722206,,Domaine Weinbach Pinot Gris Alsace Cuvée Laurence,Pinot Gris Alsace Cuvée Laurence,Domaine Weinbach,,4.2,288,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-cuvee-laurence/w/1722206,2026-02-17T09:31:46.393Z
7341475,,Domaine Weinbach Cuvée Laurence Gewürztraminer,Cuvée Laurence Gewürztraminer,Domaine Weinbach,,4.1,242,White,Alsace,France,FALSE,https://www.vivino.com/cuvee-laurence-gewurztraminer/w/7341475,2026-02-17T09:31:46.432Z
4562208,,Domaine Weinbach Riesling Alsace Cuvée Laurence,Riesling Alsace Cuvée Laurence,Domaine Weinbach,,4.2,236,White,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-cuvee-laurence/w/4562208,2026-02-17T09:31:46.469Z
9998521,,Domaine Weinbach MVØ Macération Vogelgarten Ø Intrant,MVØ Macération Vogelgarten Ø Intrant,Domaine Weinbach,,4,223,White,Alsace,France,FALSE,https://www.vivino.com/mvo-maceration-vogelgarten-o-intrant/w/9998521,2026-02-17T09:31:46.508Z
2457160,,Domaine Weinbach Clos des Capucins Pinot Gris Alsace Altenbourg,Clos des Capucins Pinot Gris Alsace Altenbourg,Domaine Weinbach,,4.2,199,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-gris-alsace-altenbourg/w/2457160,2026-02-17T09:31:46.543Z
1735363,,Domaine Weinbach Gewürztraminer Alsace Réserve Personnelle,Gewürztraminer Alsace Réserve Personnelle,Domaine Weinbach,,4.1,198,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-alsace-reserve-personnelle/w/1735363,2026-02-17T09:31:46.574Z
8740569,,Domaine Weinbach MFO Macération Furstentum ??Intrant,MFO Macération Furstentum ??Intrant,Domaine Weinbach,,3.8,195,White,Alsace,France,FALSE,https://www.vivino.com/mfo-maceration-furstentum-intrant/w/8740569,2026-02-17T09:31:46.600Z
13585,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Altenbourg Cuvée Laurence,Clos des Capucins Gewürztraminer Alsace Altenbourg Cuvée Laurence,Domaine Weinbach,,4.3,194,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-altenbourg-cuvee-laurence/w/13585,2026-02-17T09:31:46.641Z
7511358,,Domaine Weinbach Gewürztraminer Marc d'Alsace,Gewürztraminer Marc d'Alsace,Domaine Weinbach,,4.1,182,Dessert,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-marc-d-alsace/w/7511358,2026-02-17T09:31:46.673Z
6449475,,Domaine Weinbach Muscat,Muscat,Domaine Weinbach,,4,156,White,Alsace,France,FALSE,https://www.vivino.com/muscat-b4db0/w/6449475,2026-02-17T09:31:46.700Z
9858521,,Domaine Weinbach Altenbourg Gewurztraminer,Altenbourg Gewurztraminer,Domaine Weinbach,,4.2,157,White,Alsace,France,FALSE,https://www.vivino.com/altenbourg-gewurztraminer/w/9858521,2026-02-17T09:31:46.762Z
6910131,,Domaine Weinbach Gewürztraminer,Gewürztraminer,Domaine Weinbach,,4,142,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer/w/6910131,2026-02-17T09:31:46.812Z
1744544,,Domaine Weinbach Clos des Capucins Gewürztraminer Alsace Vendanges Tardives,Clos des Capucins Gewürztraminer Alsace Vendanges Tardives,Domaine Weinbach,,4.3,141,Dessert,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-gewurztraminer-alsace-vendanges-tardives/w/1744544,2026-02-17T09:31:46.852Z
11984566,,Domaine Weinbach Cuvée Theo Riesling,Cuvée Theo Riesling,Domaine Weinbach,,4,125,White,Alsace,France,FALSE,https://www.vivino.com/cuvee-theo-riesling/w/11984566,2026-02-17T09:31:46.886Z
10725265,,Domaine Weinbach RWØ Riesling Wolfreben Ø Intrant,RWØ Riesling Wolfreben Ø Intrant,Domaine Weinbach,,4,101,White,Alsace,France,FALSE,https://www.vivino.com/rwo-riesling-wolfreben-o-intrant/w/10725265,2026-02-17T09:31:46.915Z
7268080,,Domaine Weinbach Pinot Gris 'Altenbourg',Pinot Gris 'Altenbourg',Domaine Weinbach,,4.1,100,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-altenbourg/w/7268080,2026-02-17T09:31:47.017Z
7270218,,Domaine Weinbach S Pinot Noir,S Pinot Noir,Domaine Weinbach,,4.2,94,Red,Alsace,France,FALSE,https://www.vivino.com/s-pinot-noir/w/7270218,2026-02-17T09:31:47.048Z
8772558,,Domaine Weinbach Pinot Noir 'Altenbourg',Pinot Noir 'Altenbourg',Domaine Weinbach,,4.2,99,Red,Alsace,France,FALSE,https://www.vivino.com/pinot-noir-altenbourg/w/8772558,2026-02-17T09:31:47.076Z
1770709,,Domaine Weinbach Pinot Gris Alsace Altenbourg Sélection de Grains Nobles,Pinot Gris Alsace Altenbourg Sélection de Grains Nobles,Domaine Weinbach,,4.4,86,Dessert,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-altenbourg-selection-de-grains-nobles/w/1770709,2026-02-17T09:31:47.112Z
13582,,Domaine Weinbach Clos des Capucins Pinot Gris Alsace Altenbourg Cuvée Laurence,Clos des Capucins Pinot Gris Alsace Altenbourg Cuvée Laurence,Domaine Weinbach,,4,78,White,Alsace,France,FALSE,https://www.vivino.com/clos-des-capucins-pinot-gris-alsace-altenbourg-cuvee-laurence/w/13582,2026-02-17T09:31:47.179Z
11677865,,Domaine Weinbach Les Caracoles Pinot Gris,Les Caracoles Pinot Gris,Domaine Weinbach,,4,80,White,Alsace,France,FALSE,https://www.vivino.com/les-caracoles-pinot-gris/w/11677865,2026-02-17T09:31:47.205Z
2774650,,Domaine Weinbach Pinot Gris Alsace Vendanges Tardives,Pinot Gris Alsace Vendanges Tardives,Domaine Weinbach,,4.3,74,Dessert,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-vendanges-tardives/w/2774650,2026-02-17T09:31:47.236Z
1690451,,Domaine Weinbach Gewürztraminer Alsace Sélection de Grains Nobles,Gewürztraminer Alsace Sélection de Grains Nobles,Domaine Weinbach,,4.5,72,Dessert,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-alsace-selection-de-grains-nobles/w/1690451,2026-02-17T09:31:47.265Z
11483312,,Domaine Weinbach Altenbourg Riesling,Altenbourg Riesling,Domaine Weinbach,,4.2,60,White,Alsace,France,FALSE,https://www.vivino.com/altenbourg-riesling/w/11483312,2026-02-17T09:31:47.292Z
1759911,,Domaine Weinbach Riesling Alsace Altenbourg Vendanges Tardives,Riesling Alsace Altenbourg Vendanges Tardives,Domaine Weinbach,,4.4,56,Dessert,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-altenbourg-vendanges-tardives/w/1759911,2026-02-17T09:31:47.326Z
5788252,,Domaine Weinbach Cuvée W Pinot Noir,Cuvée W Pinot Noir,Domaine Weinbach,,4,54,Red,Alsace,France,FALSE,https://www.vivino.com/cuvee-w-pinot-noir/w/5788252,2026-02-17T09:31:47.402Z
1887376,,Domaine Weinbach Tokay - Pinot Gris Alsace Altenbourg Cuvée Laurence,Tokay - Pinot Gris Alsace Altenbourg Cuvée Laurence,Domaine Weinbach,,4.4,53,White,Alsace,France,FALSE,https://www.vivino.com/tokay-pinot-gris-alsace-altenbourg-cuvee-laurence/w/1887376,2026-02-17T09:31:47.427Z
9285790,,Domaine Weinbach Le Jardin Aux Oiseaux Pinot Noir,Le Jardin Aux Oiseaux Pinot Noir,Domaine Weinbach,,4.1,52,Red,Alsace,France,FALSE,https://www.vivino.com/le-jardin-aux-oiseaux-pinot-noir/w/9285790,2026-02-17T09:31:47.449Z
82293,,Domaine Zind Humbrecht Riesling Alsace Turckheim,Riesling Alsace Turckheim,Domaine Zind Humbrecht,,3.9,4716,White,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-turckheim/w/82293,2026-02-26T11:13:28.050Z
2069879,,Domaine Zind Humbrecht Gewürztraminer Alsace Turckheim,Gewürztraminer Alsace Turckheim,Domaine Zind Humbrecht,,3.7,3735,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-alsace-turckheim/w/2069879,2026-02-26T11:13:28.064Z
82284,,Domaine Zind Humbrecht Riesling Alsace Clos Häuserer,Riesling Alsace Clos Häuserer,Domaine Zind Humbrecht,,4.2,2654,White,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-clos-hauserer/w/82284,2026-02-26T11:13:28.077Z
1852109,,Domaine Zind Humbrecht Riesling Alsace Clos Windsbuhl,Riesling Alsace Clos Windsbuhl,Domaine Zind Humbrecht,,4.3,2458,White,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-clos-windsbuhl/w/1852109,2026-02-26T11:13:28.092Z
5441641,,Domaine Zind Humbrecht Riesling Roche Calcaire,Riesling Roche Calcaire,Domaine Zind Humbrecht,,4,1833,White,Alsace,France,FALSE,https://www.vivino.com/riesling-roche-calcaire-alsace/w/5441641,2026-02-26T11:13:28.108Z
1495857,,Domaine Zind Humbrecht Gewürztraminer Alsace,Gewürztraminer Alsace,Domaine Zind Humbrecht,,3.9,1695,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-alsace/w/1495857,2026-02-26T11:13:28.123Z
82277,,Domaine Zind Humbrecht Riesling Alsace Heimbourg,Riesling Alsace Heimbourg,Domaine Zind Humbrecht,,4.1,1682,White,Alsace,France,FALSE,https://www.vivino.com/riesling-alsace-heimbourg/w/82277,2026-02-26T11:13:28.138Z
1559364,,Domaine Zind Humbrecht Pinot Gris Alsace Clos Windsbuhl,Pinot Gris Alsace Clos Windsbuhl,Domaine Zind Humbrecht,,4.2,1494,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-clos-windsbuhl/w/1559364,2026-02-26T11:13:28.155Z
82304,,Domaine Zind Humbrecht Gewürztraminer Alsace Clos Windsbuhl,Gewürztraminer Alsace Clos Windsbuhl,Domaine Zind Humbrecht,,4.2,1348,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-alsace-clos-windsbuhl/w/82304,2026-02-26T11:13:28.177Z
1780937,,Domaine Zind Humbrecht Riesling Vin D'Alsace Herrenweg De Turckheim,Riesling Vin D'Alsace Herrenweg De Turckheim,Domaine Zind Humbrecht,,4,1166,White,Alsace,France,FALSE,https://www.vivino.com/riesling-vin-d-alsace-herrenweg-de-turckheim/w/1780937,2026-02-26T11:13:28.192Z
82279,,Domaine Zind Humbrecht Pinot Gris Alsace Clos Jebsal Vendange Tardive,Pinot Gris Alsace Clos Jebsal Vendange Tardive,Domaine Zind Humbrecht,,4.2,1091,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-clos-jebsal-vendange-tardive/w/82279,2026-02-26T11:13:28.205Z
1574429,,Domaine Zind Humbrecht Pinot Blanc Alsace,Pinot Blanc Alsace,Domaine Zind Humbrecht,,3.7,1101,White,Alsace,France,FALSE,https://www.vivino.com/pinot-blanc-alsace/w/1574429,2026-02-26T11:13:28.231Z
2495137,,Domaine Zind Humbrecht Muscat Alsace Herrenweg De Turckheim,Muscat Alsace Herrenweg De Turckheim,Domaine Zind Humbrecht,,3.8,1068,White,Alsace,France,FALSE,https://www.vivino.com/muscat-alsace-herrenweg-de-turckheim/w/2495137,2026-02-26T11:13:28.244Z
7749077,,Domaine Zind Humbrecht Riesling Roche Roulée,Riesling Roche Roulée,Domaine Zind Humbrecht,,4.1,1033,White,Alsace,France,FALSE,https://www.vivino.com/riesling-roche-roulee/w/7749077,2026-02-26T11:13:28.263Z
82291,,Domaine Zind Humbrecht Pinot Gris Alsace Rotenberg Wintzenheim,Pinot Gris Alsace Rotenberg Wintzenheim,Domaine Zind Humbrecht,,4.1,1022,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace-rotenberg-wintzenheim/w/82291,2026-02-26T11:13:28.277Z
82294,,Domaine Zind Humbrecht Gewürztraminer Vin D'Alsace Herrenweg de Turckheim,Gewürztraminer Vin D'Alsace Herrenweg de Turckheim,Domaine Zind Humbrecht,,4,1002,White,Alsace,France,FALSE,https://www.vivino.com/gewurztraminer-vin-d-alsace-herrenweg-de-turckheim/w/82294,2026-02-26T11:13:28.293Z
6234260,,Domaine Zind Humbrecht Riesling Roche Granitique,Riesling Roche Granitique,Domaine Zind Humbrecht,,4.1,865,White,Alsace,France,FALSE,https://www.vivino.com/riesling-roche-granitique/w/6234260,2026-02-26T11:13:28.307Z
1744513,,Domaine Zind Humbrecht Pinot Gris Alsace,Pinot Gris Alsace,Domaine Zind Humbrecht,,3.9,834,White,Alsace,France,FALSE,https://www.vivino.com/pinot-gris-alsace/w/1744513,2026-02-26T11:13:28.329Z
